Id,Name,Name en,Region,Created at,Updated at
393,လမိုင်း,,9,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
392,ခေါဇာ,,9,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
391,တကောင်း,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
390,ပျဉ်းမနား,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
389,ပုလိပ်,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
388,င့ါသရောက်,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
387,မေမြို့,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
386,မန်းရှေ့တောင်,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
385,မန်းရှေ့မြောက်,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
384,မန်းနောက်တောင်,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
383,မန်းနောက်မြောက်,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
382,မလိူင်,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
381,ဇေယျာသီရိ,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
380,ဇမ္ဗူသီရိ,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
379,တပ်ကုန်း,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
378,ပုဗ္ဗသီရိ,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
377,လယ်ဝေး,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
376,ဒက္ခိဏသီရိ,,8,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
375,စကု,,7,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
374,ငါးဖယ်,,7,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
373,မြေထဲ,,7,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
372,သုံးဆယ်,,2,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
371,သနပ်ပင်,,2,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
370,ပြွန်တဆာ,,2,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
369,ပန်တောင်း,,2,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
368,ပဲနွယ်ကုန်း,,2,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
367,မဒေါက်,,2,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
366,ကေတုမတီ,,2,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
365,တနသာၤရီ,,14,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
364,ငရုတ်ကောင်း,,14,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
363,မြိတ်အရှေ့,,14,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
362,ရွာသစ်ကြီး,,12,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
361,ဝမ်းသို,,12,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
360,ပင်လယ်ဘူး,,12,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
359,ဖောင်ပျင်း,,12,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
358,ငါးန်ဇွန်,,12,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
357,ချောင်းဦး,,12,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
356,ဖျာပွန်,,6,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
355,ကျုံဒိုး,,6,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
354,ရှားတော်,,5,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
353,ဖရူးဆိုး,,5,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
352,မယ်ဆည်နန်,,5,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
351,ဒီမောဆိုး,,5,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
350,ဝင်းမော်,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
349,ဆွမ်ပရာဘွမ်,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
348,ဆင်ဘို,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
347,မိုးညင်း,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
346,လွယ်ဂျယ်,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
345,ကာမီ,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
344,ဟိုပင်,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
343,ဒေါ့ဖုန်းယန်,,4,2024-07-31 05:45:25 UTC,2024-07-31 05:45:25 UTC
342,ရန်ကုန်မြို့,Yangon,15,2024-06-26 10:10:56 UTC,2024-06-26 10:10:56 UTC
341,မန္တလေးမြို့,Mandalay City,8,2024-03-23 12:23:10 UTC,2024-03-23 12:23:10 UTC
340,ပန်းတောင်းမြို့နယ်,Padaung,8,2024-03-23 12:18:15 UTC,2024-03-23 12:18:15 UTC
339,ကူမဲ,Kume,13,2024-03-23 12:17:14 UTC,2024-03-23 12:17:14 UTC
338,နောင်တရားမြို့,Naung Ta Yar ,13,2024-02-09 04:26:41 UTC,2024-02-09 04:26:41 UTC
337, ပွေးလှမြို့, Pway Hla,13,2024-02-09 04:24:02 UTC,2024-02-09 04:24:02 UTC
336,ဟဲဟိုးမြို့,He Hoe,13,2024-02-09 04:23:10 UTC,2024-02-09 04:23:10 UTC
335,မုန်းမြို့,Mone,2,2024-02-09 04:08:25 UTC,2024-02-09 04:08:25 UTC
334,မုန်းမြို့ ,Mone,13,2024-02-06 02:27:17 UTC,2024-02-06 02:27:17 UTC
333,အေးသာယာမြို့,Ayetharyar,13,2024-02-06 02:26:08 UTC,2024-02-06 02:26:08 UTC
332,ရွှေညောင်,Shwenyaung,13,2024-02-05 14:19:30 UTC,2024-02-05 14:19:30 UTC
331,ဆိပ်ကမ်း,Seikkan,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
330,ဒဂုံ,Dagon,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
329,ဗဟန်း,Bahan,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
328,မရမ်းကုန်း,Mayangon,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
327,လှိုင်,Hlaing,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
326,ကမာရွတ်,Kamayut,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
325,စမ်းချောင်း,Sanchaung,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
324,ကြည့်မြင်တိုင်,Kyimyindaing,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
323,အလုံ,Ahlon,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
322,ပန်းဘဲတန်း,Pabedan,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
321,လမ်းမတော်,Lanmadaw,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
320,လသာ,Latha,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
319,ကျောက်တံတား,Kyauktada,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
318,ကိုကိုးကျွန်း,Cocokyun,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
317,ဆိပ်ကြီးခနောင်တို,Seikkyi Kanaungto,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
316,ဒလ,Dala,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
315,ကော့မှူး,Kawhmu,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
314,ကွမ်းခြံကုန်း,Kungyangon,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
313,တွံတေး,Twante,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
312,ခရမ်း,Kayan,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
311,ကျောက်တန်း,Kyauktan,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
310,သုံးခွ,Thongwa,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
309,သန်လျင်,Thanlyin,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
308,ဒဂုံမြို့သစ် (ဆိပ်ကမ်း),Dagon Seikkan,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
307,ဒဂုံမြို့သစ် (အရှေ့ပိုင်း),East Dagon,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
306,ဒဂုံမြို့သစ် (တောင်ပိုင်း),South Dagon (တောင်ပိုင်း),15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
305,ဒဂုံမြို့သစ် (မြောက်ပိုင်း),North Dagon (မြောက်ပိုင်း),15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
304,မင်္ဂလာတောင်ညွန့်,Mingala Taungnyunt,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
303,ဗိုလ်တထောင်,Botataung,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
302,ပုဇွန်တောင်,Pazundaung,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
301,တာမွေ,Tamwe,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
300,ဒေါပုံ,Dawbon,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
299,သာကေတ,Thaketa,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
298,မြောက်ဥက္ကလာပ,North Okkalapa,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
297,တောင်ဥက္ကလာပ,South Okkalapa,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
296,ရန်ကင်း,Yankin,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
295,သင်္ဃန်းကျွန်း,Thingangyun,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
294,လှိုင်သာယာ,Hlaingthaya,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
293,ရွှေပြည်သာ,Shwepyitha,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
292,ထန်းတပင်,Tantabin,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
291,တိုက်ကြီး,Taikkyi,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
290,လှည်းကူး,Hlegu,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
289,မှော်ဘီ,Hmawbi,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
288,မင်္ဂလာဒုံ,Mingaladon,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
287,အင်းစိန်,Insein,15,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
286,ဘုတ်ပြင်း,Bokpyin,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
285,ကော့သောင်း,Kawthaung,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
284,တနင်္သာရီ,Tanintharyi,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
283,ပုလော,Palaw,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
282,ကျွန်းစု,Kyunsu,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
281,မြိတ်,Myeik,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
280,ရေဖြူ,Yebyu,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
279,သရက်ချောင်း,Thayetchaung,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
278,လောင်းလုံ,Launglon,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
277,ထားဝယ်,Dawei,14,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
276,မိုင်းယောင်း,Mong Yawng,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
275,မိုင်းဖြတ်,Mong Hpayak,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
274,တာချီလိတ်,Tachileik,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
273,မိုင်းတုံ,Mong Ton,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
272,မိုင်းပြင်း,Mong Ping,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
271,မိုင်းဆတ်,Mong Hsat,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
270,မက်မန်း,Matman,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
269,မိုင်းယန်း,Mong Yang,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
268,မိုင်းခတ်,Mong Khet,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
267,မိုင်းလား,Mongla,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
266,ကျိုင်းတုံ,Kengtung,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
265,ကုန်းကြမ်း,Konkyan,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
264,လောက်ကိုင်,Laukkaing,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
263,ဟိုပန်,Hopang,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
262,ကွမ်းလုံ,Kunlong,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
261,မန်တုံ,Mantong,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
260,မဘိမ်း,Mabein,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
259,မိုးမိတ်,Mongmit,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
258,နမ့်ဆန်,Namhsan,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
257,နမ္မတူ,Namtu,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
256,သီပေါ,Hsipaw,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
255,နောင်ချို,Nawnghkio,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
254,ကျောက်မဲ,Kyaukme,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
253,ကွတ်ခိုင်,Kutkai,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
252,နမ့်ခမ်း,Namhkam,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
251,မူဆယ်,Mu Se,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
250,မိုင်းမော,Mongmao,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
249,ပန်ဝိုင်း,Pangwaun,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
248,နားဖန်,Namphan,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
247,ပန်ဆန်း,Pangsang,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
246,တန့်ယန်း,Tangyan,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
245,မိုင်းရယ်,Mongyai,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
244,သိန္နီ,Hsenwi,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
243,လားရှိုး,Lashio,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
242,မောက်မယ်,Mawkmai,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
241,မိုင်းပန်,Mong Pan,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
240,မိုးနဲ,Mong Nai,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
239,လင်းခေး,Langhko,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
238,မိုင်းရှူး,Mong Hsu,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
237,မိုင်းကိုင်,Mong Kung,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
236,ကျေးသီး,Kyethi,13,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
235,ကွန်ဟိန်း,Kunhing,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
234,နမ့်စန်,Nansang,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
233,လဲချား,Lai-Hka,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
232,လွိုင်လင်,Loilem,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
231,ဖယ်ခုံ,Pekon,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
230,ပင်လောင်း,Pinlaung,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
229,ရပ်စောက်,Lawksawk,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
228,ရွာငံ,Ywangan,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
227,ပင်းတယ,Pindaya,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
226,ကလော,Kalaw,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
225,ဆီဆိုင်,Hsihseng,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
224,ဟိုပုံး,Hopong,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
223,ညောင်ရွှေ,Nyaungshwe,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
222,တောင်ကြီး,Taunggyi,13,2024-02-04 11:59:25 UTC,2024-02-04 11:59:25 UTC
221,နန်းယွန်း,Nanyun,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
220,လဟယ်,Lahe,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
219,လေရှီး,Leshi,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
218,ဟုမ္မလင်း,Homalin,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
217,ခန္တီး,Hkamti,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
216,ဖောင်းပြင်,Paungbyin,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
215,မော်လိုက်,Mawlaik,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
214,တမူး,Tamu,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
213,မင်းကင်း,Mingin,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
212,ကလေးဝ,Kalewa,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
211,ကလေး,Kale,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
210,ပင်လည်ဘူး,Pinlebu,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
209,ဝန်းသို,Wuntho,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
208,ကောလင်း,Kawlin,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
207,ဗန်းမောက်,Banmauk,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
206,ထီးချိုင့်,Htigyaing,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
205,အင်းတော်,Indaw,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
204,ကသာ,Katha,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
203,ပုလဲ,Pale,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
202,ဆားလင်းကြီး,Salingyi,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
201,ကနီ,Kani,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
200,ယင်းမာပင်,Yinmabin,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
199,ချောင်းဦး,Chaung-U,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
198,အရာတော်,Ayadaw,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
197,ဘုတလင်,Budalin,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
196,မုံရွာ,Monywa,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
195,တန့်ဆည်,Tant-Se,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
194,ဒီပဲယင်း,Tabayin,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
193,ရေဦး,Ye-U,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
192,ကျွန်းလှ,Kyunhla,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
191,ကန့်ဘလူ,Kanbalu,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
190,ဝက်လက်,Wetlet,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
189,ခင်ဦး,Khin-U,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
188,ရွှေဘို,Shwebo,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
187,မြောင်,Myaung,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
186,မြင်းမူ,Myinmu,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
185,စစ်ကိုင်း,Sagaing,12,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
184,ဂွ,Gwa,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
183,တောင်ကုတ်,Taungup,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
182,သံတွဲ,Thandwe,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
181,အမ်း,Ann,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
180,ရမ်းဗြဲ,Ramree,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
179,မာန်အောင်,Munaung,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
178,ကျောက်ဖြူ,Kyaukpyu,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
177,ဘူးသီးတောင်,Buthidaung,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
176,မောင်တော,Maungdaw,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
175,ရသေ့တောင်,Rathedaung,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
174,ပေါက်တော,Pauktaw,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
173,မြေပုံ,Myebon,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
172,မင်းပြား,Minbya,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
171,ကျောက်တော်,Kyauktaw,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
170,မြောက်ဦး,Mrauk-U,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
169,ပုဏ္ဏားကျွန်း,Ponnagyun,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
168,စစ်တွေ,Sittwe,11,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
167,လယ်ဝေး,Lewe,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
166,တပ်ကုန်း,Tatkon,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
165,ပျဉ်းမနား,Pyinmana,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
164,ဒက္ခိဏသီရိ,Dekkhina Thiri,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
163,ဇမ္ဗူသီရိ,Zabuthiri,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
162,ဥတ္တရသီရီ,Oattara Thiri,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
161,ပုဗ္ဗသီရိ,Pobbathiri,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
160,ဇေယျာသီရိ,Zeyathiri,10,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
159,ကျိုက္ခမီ,Kyaikkhami,9,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
158,ဘီးလင်း,Bilin,9,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
157,ကျိုက်ထို,Kyaikto,9,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
156,ပေါင်,Paung,9,2024-02-04 11:59:24 UTC,2024-02-04 11:59:24 UTC
